"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"OPROPUS","199408","2699.387","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199409","2614.5","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199410","2534.645","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199411","2492.433","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199412","2443.097","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199413","2520.329","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199501","2334.065","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199502","2380.571","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199503","2409.065","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199504","2421.233","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199505","2549.613","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199506","2708.4","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199507","2763.968","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199508","2723.323","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199509","2703.367","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199510","2440.194","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199511","2415.933","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199512","2410.129","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199513","2522.37","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199601","2290.097","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199602","2326.931","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199603","2372.258","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199604","2494.267","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199605","2565.677","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199606","2681.333","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199607","2668","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199608","2734.645","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199609","2730.933","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199610","2620.581","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199611","2517.5","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199612","2483.742","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199613","2540.948","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199701","2376.452","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199702","2427.143","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199703","2466.29","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199704","2617.6","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199705","2791.774","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199706","2836.6","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199707","2838.323","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199708","2872.516","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199709","2869.2","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199710","2738.903","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199711","2611.033","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199712","2594.194","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199713","2671.301","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199801","2519.903","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199802","2489.607","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199803","2626.935","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199804","2698.567","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199805","2799.323","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199806","2894.567","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199807","2969.065","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199808","3026.129","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199809","2894.267","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199810","2720.581","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199811","2741.7","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199812","2638.548","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199813","2753.142","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199901","2575.194","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199902","2531.071","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199903","2557.839","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199904","2681.533","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199905","2736.871","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199906","2819.733","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199907","2878.968","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199908","2912.71","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199909","2806.933","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199910","2701.161","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199911","2675.1","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199912","2615.194","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","199913","2708.726","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200001","2463.903","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200002","2509.552","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200003","2579.355","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200004","2648.2","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200005","2827.29","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200006","2929.9","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200007","2882.484","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200008","2888.903","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200009","2835.533","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200010","2648.387","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200011","2615.333","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200012","2620.742","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200013","2704.615","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200101","2563.452","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200102","2571.679","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200103","2533.387","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200104","2682.933","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200105","2665.194","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200106","2771.033","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200107","2776.935","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200108","2777.581","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200109","2688.433","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200110","2635.71","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200111","2638.467","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200112","2510.129","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200113","2651.416","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200201","2492.774","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200202","2639.571","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200203","2639.935","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200204","2755.1","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200205","2793.839","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200206","2847.233","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200207","2912.194","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200208","2833.355","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200209","2749.267","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200210","2568.968","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200211","2641.233","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200212","2665.419","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200213","2711.764","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200301","2567.806","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200302","2521.821","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200303","2704.839","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200304","2723.633","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200305","2897.097","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200306","2804.8","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200307","2853.129","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200308","2921.645","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200309","2900.333","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200310","2798.323","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200311","2837.633","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200312","2805.935","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200313","2779.767","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200401","2627.839","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200402","2674.414","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200403","2733.419","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200404","2897.433","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200405","3002.871","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200406","3016.933","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200407","3058.097","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200408","3044.452","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200409","2898.9","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200410","2882.742","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200411","2891.533","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200412","2903.484","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200413","2886.727","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200501","2764.613","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200502","2814.464","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200503","2825.484","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200504","2894.4","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200505","2872.516","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200506","2987.633","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200507","2960.968","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200508","2945.516","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200509","2592.567","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200510","2409.742","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200511","2629","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200512","2690.065","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200513","2782.052","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200601","2703.226","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200602","2694.286","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200603","2679.581","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200604","2731.333","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200605","2899.677","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200606","2943.933","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200607","2883.032","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200608","2993.387","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200609","3030.467","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200610","2836.484","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200611","2817.667","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200612","2710.129","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200613","2827.433","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200701","2631.968","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200702","2570.5","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200703","2677.774","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200704","2725.367","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200705","2809.355","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200706","2828.133","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200707","2893.484","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200708","2882.968","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200709","2770.867","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200710","2621.806","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200711","2667.5","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200712","2648.903","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200713","2728.449","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200801","2581.613","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200802","2536.414","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200803","2517.774","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200804","2606.667","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200805","2657.548","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200806","2731.1","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200807","2754.452","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200808","2660.097","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200809","2227.1","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200810","2532.581","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200811","2515.567","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200812","2405.742","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200813","2561.128","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200901","2321.29","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200902","2367.286","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200903","2406.935","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200904","2499.467","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200905","2487.774","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200906","2661.6","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200907","2546.258","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200908","2537.355","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200909","2493.433","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200910","2341.194","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200911","2264","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200912","2245.548","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","200913","2431.003","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201001","2280.903","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201002","2385.393","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201003","2522.548","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201004","2531.333","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201005","2622.258","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201006","2669.6","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201007","2703.548","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201008","2605.387","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201009","2449.367","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201010","2322.581","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201011","2457.333","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201012","2546.71","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201013","2508.882","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201101","2463.677","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201102","2334.821","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201103","2454","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201104","2394.133","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201105","2496.161","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201106","2637.933","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201107","2660.677","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201108","2652.129","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201109","2604.567","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201110","2525","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201111","2513.1","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201112","2461.839","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201113","2517.767","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201201","2341.387","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201202","2371.966","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201203","2359.452","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201204","2429.567","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201205","2603.161","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201206","2582.6","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201207","2639.645","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201208","2570.968","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201209","2473.7","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201210","2413.677","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201211","2470.8","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201212","2577.774","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201213","2486.817","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201301","2480.548","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201302","2383.464","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201303","2378.839","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201304","2423.833","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201305","2542.226","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201306","2693.733","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201307","2750.323","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201308","2701.71","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201309","2651.767","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201310","2478.097","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201311","2505.267","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201312","2594.484","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201313","2549.83","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201401","2458.645","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201402","2422.786","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201403","2383.065","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201404","2485.1","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201405","2483.129","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201406","2545.033","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201407","2717.581","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201408","2702.935","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201409","2675.733","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
"OPROPUS","201410","2459.774","13","Other Petroleum Products Refinery and Blender Net Production","Thousand Barrels per Day"
